param_0,param_1
0.6313537075319642,1.275210076552683
0.588624274582641,1.1199269446119016
1.793407420273271,1.910229184672446
1.3624679280378427,0.9766929971119581
0.9869986865606137,0.24021444159672975
0.45724589986112313,0.23039942359276305
1.7716616279558708,0.5538532727269476
1.5683580262719246,1.5881749070487172
0.0038497947660263575,1.5647826391270396
1.9873747645191708,0.9244847018896748
1.7282883523866306,0.8728489833143058
1.2752103236058316,1.7300093792900897
1.764490705545719,0.5705811036123011
1.389280443608323,0.2212843320200797
0.15222433173000174,0.21757278829107707
0.6171918545883899,1.4287526725655255
0.4141664407445655,0.6813254786135998
1.9137026513100557,0.2106009215439718
1.0318683822764345,0.5181634602454933
0.7355713071174819,1.2838145090914463
0.31977751487430245,1.6558799559603559
0.849404649307737,0.2900977317035364
1.6008462006329296,1.4276071946888025
0.5308703171178415,1.667794127451822
1.2675861004416795,0.7036035756040862
1.5855805166948223,1.2616902339663336
0.018375546124687798,1.9867081340375827
1.9983487084584477,1.8492069373916793
0.03700212591714288,1.8157035467740539
1.2879385833976529,1.921454469114267
1.9322225038223075,0.6048923245285186
1.3855249142787025,1.0136391603193997
1.0341727773124465,0.5876299296108518
0.23721515990713327,1.9479439505187541
0.7149240066079087,1.4404334837662685
0.6219134724018975,0.18740222216256877
1.974342623146119,0.13156941316818804
0.028980996228015126,1.8295376294252352
0.6584006383100443,0.12484467450132818
1.4382872757474967,0.43937470673544776
1.827955747919236,1.7580494187445737
1.6244266921199182,1.6263586979669218
1.478051624233267,1.7077457180869327
1.8858775621925647,0.774036196801981
1.5386011104943396,1.5365556087862857
0.20940160503439217,1.1550040758358726
1.7914314124946893,0.46351173983136895
0.8428795507132558,0.9613322628791637
0.8047687783380802,0.8681928239569251
1.4140772882917616,0.6694660178911093
0.4038225009731692,1.9566687490468693
1.0604033595557034,0.2647681966393359
0.25418571085770164,0.9067594239409964
1.0567811638808047,0.02716119151719498
0.3498194983029562,0.6082405961244134
1.2257674149150097,0.16903170667571962
0.5985643616786526,1.0808150876024478
1.4801298251978943,1.7419367521875184
0.48124119442471697,1.4988455817021014
0.7585838147520705,1.789045110138826
0.14019355862509383,0.13200869363430537
1.807929602368575,1.0897105862599632
0.08145118633686528,0.9141031625295792
1.4322337493374475,0.181688471670496
0.2798473677158875,0.27160237221817507
1.2105112993870015,0.8854329616892059
0.2847841129177863,1.278701247473476
1.8514381308956822,1.568439011459705
1.175212223866105,1.4696760075751707
0.5589460510734299,0.3596533147138734
1.7121031704054357,1.2465780262965065
1.5439501716372326,0.8631826585045413
0.4614287990285698,1.130742012585574
1.070312245507636,0.4800493981762389
0.9328102292836441,1.8459620708725504
0.3874493154583766,1.3811655528361013
1.773775953243572,1.9807597733981304
0.5507203128579862,0.22658806773210616
1.1004116249838138,1.0372120180054007
0.8723438360382445,1.5246072655622835
0.20727563917106862,0.8392554420154016
1.4905820856638636,1.7495054388167288
0.4860255017227394,0.32705266589009685
1.8525350578242026,1.9367642245797865
1.7191905813490942,0.32307331499827885
0.026172365724344882,1.5181035472860824
0.7178026430715412,0.19247202229895932
0.6965392120451902,1.4464449567373405
1.1932581053647175,0.6748525618764817
1.9285836935027798,1.0511503075087336
0.3675815702179278,0.1534882599306238
1.018216439619819,0.16229140506116432
1.1525717611940516,1.3528309491037807
0.8210654801593256,1.7683217614823759
1.5514783689067184,0.9436465968151972
1.593265484852243,0.9739533407389805
1.8748361223806111,0.2381149523924323
0.45578861393651887,1.6806838048159687
1.8152351406469054,1.4389424453674293
1.3741100892370475,1.7601663709415882
0.7458722571090762,1.6844736107461402
1.7579067731139268,0.7293990263103345
1.6099686231822654,1.873698364810881
0.10336724789928776,1.3323938418919616
1.641813170001889,1.2181514374572107
0.16317665391758485,0.8004073774516243
0.6477291208692397,0.45910894728359336
0.9371462920666624,0.7658873748047482
0.18109985330948064,1.1508839525249155
0.3112916552079913,1.6699998085043284
0.3320892866428054,1.8269970242931406
1.3782394474219393,1.7169643592864652
0.05143014734054551,0.9339702235810914
0.0715172736150532,0.10486985880706581
0.869412642878083,0.41641732687030564
0.3573738444787341,0.00746221687759528
1.4435802669393374,0.0033821351984665658
1.1298303202464597,0.05455932049991055
1.247318065559334,0.10907684574769204
0.7508122845902799,0.7181624712212252
0.32294424760525275,1.675852620665555
0.39318367114605673,1.4085492267785633
0.0657568826476591,1.1590279634636969
0.23572727700397958,1.541874625621322
1.4927478304692248,0.3177034233424994
0.11630522339351428,1.406628139207621
0.7658231722999036,0.9115917157690328
0.5189670406955343,0.3602837174754363
0.3385679324337571,0.8661111876619085
0.37430927955256527,1.2926077973092964
0.7743366834831209,1.4841259064271053
1.0525211733402617,1.3695102893484374
0.533120848909111,1.998313214930954
0.3832284879859401,1.5935300895224789
0.856599311716068,0.2852066880927301
0.2589065058717099,0.48512546954048347
1.2284338991541448,0.14166033415398338
1.213197066243298,0.7396601831158024
0.07465246478609752,1.597525149910156
1.4487226555703279,0.7966194229471607
1.967113159507494,0.5113088860401149
0.014620779969014255,1.5634302590092788
0.7223696285104069,0.08922106120798552
1.040276103495927,0.4442450251954317
1.3818961528184994,1.4622027640333337
0.8154087940278965,0.08437418044603501
0.9568851599255438,1.7005119931666246
1.5619297784610875,1.5763618837668285
1.3966334772973625,1.96747484650145
1.7875072300338284,1.4580255646089897
1.673095380723939,1.0108466321116691
0.03465352372541855,1.5351136718955825
1.0786091644514377,0.4737452459086799
1.663991444877728,1.8164989442338924
0.28361895740485665,1.101358882961713
0.8654513538558088,1.6394880167705477
1.5306574555983987,0.3866521568227239
1.954416718134109,1.4880650569361304
1.802128136591823,0.2768850821056639
0.8087566131605513,1.1818109715049674
0.6670064042004388,0.5397029557023693
1.111681411283638,0.022219109213280006
1.950151855959375,1.0410925471264212
0.7774763664065116,0.06076255209616404
1.0026154371497464,1.4002827327299177
0.2627457587112746,0.6563036593658235
1.9597832040721825,0.07337294938706913
0.04773894349786037,1.2504929045184519
0.18959843225127798,0.16585105933427663
0.988547127394696,1.3966805674879552
0.17078727865203333,1.9749538805668205
1.352676402704668,0.11451105389151431
1.318986957784817,1.2021373037523255
0.8795525357280279,0.7699032945958026
1.7032522994290085,0.8809180618765923
1.5730349565383286,0.7491440263478034
1.7426591419337212,0.0373700901266775
1.8917026916641901,0.25613567474613336
0.7691081961678029,0.5282224268754018
0.9023408761048234,1.1435592861569914
1.1800631510918782,0.20618712263405092
1.7043133040965335,0.5503468640057146
1.3663415062162676,1.3071688451475867
1.3098637026400222,1.374970920302968
1.8587591331235256,1.7546587950695747
0.6041542103702076,0.9181239252596267
1.013235447351143,0.707800726199104
1.711721038272363,0.7603324995467776
1.8667887363829434,0.042962349973269774
1.302227081705962,1.8000011251848302
0.22939784037304614,0.15000482373632165
0.798037767280215,0.02821561702703129
0.5936534603081443,0.5458663103675754
0.4454565518700537,0.5744443572826491
1.1268070413263742,1.505705188023971
0.24865081740485465,1.1244088037400417
0.2656311296995358,1.9306214549767147
0.13291031523237573,0.5428723933824832
1.188484173882075,0.07885262119165776
1.5327763403261674,1.528051348809439
1.762281589119665,0.8570775006114416
0.7832557299679214,1.3442495055112464
1.5829780909006856,0.7554657349619156
1.3315331147426517,1.5007838765990957
